[[0.720491029272899, 0.7006610009442871, 0.041123701605288006, 0.27209631728045325, 0.15637393767705382, 0.10486307837582626, 0.24645892351274787], [1, 0, 0]]
[[0.7025495750708216, 0.6879131255901795, 0.041600566572237964, 0.2622285174693107, 0.15736543909348444, 0.04806421152030217, 0.23399433427762042], [1, 0, 0]]
[[0.6746931067044382, 0.6652502360717658, 0.04272898961284231, 0.24981114258734657, 0.15755429650613786, 0.1274315391879131, 0.22780925401322002], [1, 0, 0]]
[[0.6534466477809254, 0.6581680830972616, 0.04228045325779037, 0.25136921624173747, 0.15953729933899904, 0.10665722379603398, 0.22686496694995278], [1, 0, 0]]
[[0.7620396600566572, 0.7077431539187913, 0.042653446647780924, 0.2671388101983003, 0.16817752596789423, 0.06397544853635505, 0.24433427762039658], [1, 0, 0]]
[[0.6789423984891407, 0.6709159584513693, 0.042261567516525024, 0.2542965061378659, 0.15637393767705382, 0.11624173748819643, 0.23399433427762042], [1, 0, 0]]
[[0.6935788479697828, 0.6841359773371105, 0.041543909348441925, 0.2626534466477809, 0.15387157695939566, 0.16931067044381493, 0.24641170915958452], [1, 0, 0]]
[[0.666194523135033, 0.6657223796033994, 0.04207271010387158, 0.2559017941454202, 0.1559017941454202, 0.1274787535410765, 0.2360717658168083], [1, 0, 0]]
[[0.7851746931067044, 0.7299338999055713, 0.041298394711992446, 0.28578847969782817, 0.16359773371104816, 0.0963172804532578, 0.2774787535410765], [1, 0, 0]]
[[0.7762039660056658, 0.7200188857412654, 0.041926345609065156, 0.27780925401322004, 0.1654863078375826, 0.09296506137865912, 0.2612370160528801], [1, 0, 0]]
[[0.720491029272899, 0.7011331444759207, 0.041057601510859305, 0.26978281397544857, 0.15306893295561852, 0.21449480642115204, 0.25089707271010386], [1, 0, 0]]
[[0.6624173748819641, 0.6685552407932012, 0.04152974504249292, 0.2567516525023607, 0.1511331444759207, 0.08106704438149198, 0.23611898016997168], [1, 0, 0]]
[[0.6558073654390936, 0.6619452313503305, 0.041926345609065156, 0.2567988668555241, 0.15103871576959396, 0.1881964117091596, 0.2237016052880076], [1, 0, 0]]
[[0.6506137865911237, 0.663833805476865, 0.04135505193578848, 0.25868744098205854, 0.1490084985835694, 0.1480642115203022, 0.230028328611898], [1, 0, 0]]
[[0.6487252124645893, 0.6633616619452314, 0.04128423040604343, 0.25882908404154864, 0.14702549575070822, 0.1384324834749764, 0.22780925401322002], [1, 0, 0]]
[[0.6888574126534467, 0.6742209631728046, 0.04245986779981114, 0.25264400377714824, 0.15736543909348444, 0.19759206798866855, 0.2257318224740321], [1, 0, 0]]
[[0.6605288007554296, 0.6529745042492918, 0.043356940509915017, 0.24169027384324834, 0.1597261567516525, 0.24711992445703493, 0.2257318224740321], [1, 0, 0]]
[[0.7407932011331445, 0.6964117091595845, 0.042766761095372995, 0.2609537299338999, 0.16591123701605287, 0.07549575070821529, 0.23824362606232297], [1, 0, 0]]
[[0.6940509915014164, 0.6709159584513693, 0.04321529745042493, 0.24575070821529746, 0.16364494806421154, 0.08342776203966006, 0.21949952785646837], [1, 0, 0]]
[[0.6005665722379604, 0.6406987724268177, 0.04101038715769594, 0.24674220963172805, 0.1439565627950897, 0.19367327667610956, 0.2320113314447592], [1, 0, 0]]
[[0.6685552407932012, 0.6798866855524079, 0.04052880075542965, 0.2671388101983003, 0.14773371104815863, 0.14504249291784704, 0.24438149197355996], [1, 0, 0]]
[[0.666194523135033, 0.6732766761095373, 0.04118035882908404, 0.26062322946175637, 0.14957507082152977, 0.12691218130311616, 0.24641170915958452], [1, 0, 0]]
[[0.7497639282341833, 0.7034938621340888, 0.042436260623229465, 0.26525023607176584, 0.16558073654390937, 0.03612370160528801, 0.24036827195467422], [1, 0, 0]]
[[0.5703493862134089, 0.6246458923512748, 0.04090651558073654, 0.24074598677998113, 0.13862134088762984, 0.06680830972615676, 0.23423040604343723], [1, 0, 0]]
[[0.7086874409820585, 0.6968838526912181, 0.04087346553352219, 0.27332389046270067, 0.1532105760151086, 0.08456090651558074, 0.23611898016997168], [1, 0, 0]]
[[0.7644003777148254, 0.7157695939565628, 0.041779981114258735, 0.2754013220018886, 0.16152030217186025, 0.04263456090651558, 0.25056657223796036], [1, 0, 0]]
[[0.6147308781869688, 0.6496694995278565, 0.040797922568460813, 0.2547214353163362, 0.14287063267233238, 0.1592540132200189, 0.22780925401322002], [1, 0, 0]]
[[0.6015108593012276, 0.6454202077431539, 0.04043437204910293, 0.2547214353163362, 0.13956562795089708, 0.1182247403210576, 0.22988668555240793], [1, 0, 0]]
[[0.666194523135033, 0.6694995278564684, 0.04164305949008499, 0.261614730878187, 0.15207743153918793, 0.13002832861189803, 0.23786591123701606], [1, 0, 0]]
[[0.6350330500472143, 0.6619452313503305, 0.04062322946175638, 0.2604343720491029, 0.14471199244570349, 0.16671388101983003, 0.2406515580736544], [1, 0, 0]]
[[0.6213408876298395, 0.6525023607176582, 0.04089707271010387, 0.2575070821529745, 0.14046270066100094, 0.04037299338999056, 0.23871576959395657], [1, 0, 0]]
[[0.7313503305004722, 0.7053824362606232, 0.04118980169971671, 0.2718130311614731, 0.15915958451369216, 0.16109537299339, 0.24683663833805475], [1, 0, 0]]
[[0.6652502360717658, 0.6803588290840415, 0.04026912181303116, 0.2699244570349386, 0.15042492917847025, 0.18508026440037773, 0.25018885741265345], [1, 0, 0]]
[[0.6581680830972616, 0.6690273843248348, 0.04120868744098206, 0.26369216241737486, 0.14872521246458922, 0.10028328611898017, 0.23663833805476864], [1, 0, 0]]
[[0.710576015108593, 0.6931067044381491, 0.041449480642115205, 0.2696883852691218, 0.1571293673276676, 0.10051935788479698, 0.25306893295561855], [1, 0, 0]]
[[0.76109537299339, 0.7082152974504249, 0.042492917847025496, 0.2695467422096317, 0.1645420207743154, 0.10717658168083098, 0.2569877242681775], [1, 0, 0]]
[[0.7648725212464589, 0.7209631728045326, 0.04123701605288008, 0.27507082152974505, 0.1635505193578848, 0.13328611898016998, 0.2609537299338999], [1, 0, 0]]
[[0.8064211520302171, 0.7261567516525024, 0.04286591123701605, 0.2753541076487252, 0.173890462700661, 0.13956562795089708, 0.25892351274787534], [1, 0, 0]]
[[0.6987724268177526, 0.6855524079320113, 0.041657223796033996, 0.26704438149197357, 0.15524079320113313, 0.1469310670443815, 0.25066100094428706], [1, 0, 0]]
[[0.6742209631728046, 0.6690273843248348, 0.04222851746931067, 0.25481586402266293, 0.15571293673276676, 0.3156279508970727, 0.23611898016997168], [1, 0, 0]]
[[0.6392823418319169, 0.653918791312559, 0.04188385269121813, 0.2525023607176582, 0.1490084985835694, 0.12214353163361663, 0.2444759206798867], [1, 0, 0]]
[[0.6373937677053825, 0.653918791312559, 0.04179414542020774, 0.25264400377714824, 0.14910292728989613, 0.10618508026440038, 0.24438149197355996], [1, 0, 0]]
[[0.6213408876298395, 0.6397544853635505, 0.04253541076487252, 0.2425873465533522, 0.1511331444759207, 0.11619452313503305, 0.22582625118035884], [1, 0, 0]]
[[0.7318224740321058, 0.7016052880075543, 0.04164305949008499, 0.2774787535410765, 0.1603399433427762, 0.22242681775259682, 0.2610009442870633], [1, 0, 0]]
[[0.7134088762983947, 0.6864966949952785, 0.04242681775259679, 0.2634088762983947, 0.16345609065155808, 0.14768649669499528, 0.2445703493862134], [1, 0, 0]]
[[0.651558073654391, 0.6628895184135977, 0.04152030217186024, 0.2538243626062323, 0.14896128423040603, 0.0736543909348442, 0.23423040604343723], [1, 0, 0]]
[[0.7252124645892352, 0.6968838526912181, 0.04183663833805477, 0.2691690273843248, 0.1601983002832861, 0.0645420207743154, 0.24230406043437203], [1, 0, 0]]
[[0.7077431539187913, 0.6874409820585459, 0.04194050991501416, 0.26298394711992445, 0.15944287063267232, 0.1396600566572238, 0.24433427762039658], [1, 0, 0]]
[[0.6983002832861189, 0.6855524079320113, 0.04163833805476865, 0.26180358829084044, 0.15538243626062323, 0.12766761095372994, 0.24131255901794144], [1, 0, 0]]
[[0.7016052880075543, 0.6926345609065155, 0.04096317280453258, 0.26808309726156754, 0.1538243626062323, 0.10051935788479698, 0.25264400377714824], [1, 0, 0]]
[[0.6813031161473088, 0.6798866855524079, 0.04131728045325779, 0.26369216241737486, 0.15448536355051934, 0.18767705382436262, 0.2428706326723324], [1, 0, 0]]
[[0.745042492917847, 0.7039660056657224, 0.04212936732766761, 0.2678942398489141, 0.16213408876298396, 0.26406987724268177, 0.2424929178470255], [1, 0, 0]]
[[0.6841359773371105, 0.6898016997167139, 0.04031161473087819, 0.2698300283286119, 0.14697828139754485, 0.1943342776203966, 0.2547686496694995], [1, 0, 0]]
[[0.6765816808309726, 0.6742209631728046, 0.041694995278564684, 0.25986779981114255, 0.15103871576959396, 0.1571293673276676, 0.24664778092540132], [1, 0, 0]]
[[0.6855524079320113, 0.6893295561850803, 0.040401322001888576, 0.2710576015108593, 0.14697828139754485, 0.06992445703493863, 0.25906515580736544], [1, 0, 0]]
[[0.832389046270066, 0.7544853635505194, 0.040949008498583565, 0.29230406043437207, 0.16813031161473088, 0.1924457034938621, 0.28611898016997167], [0, 1, 0]]
[[0.7950897072710104, 0.7398489140698773, 0.04071293673276676, 0.2831916902738433, 0.16449480642115202, 0.22072710103871576, 0.2774787535410765], [0, 1, 0]]
[[0.8149197355996224, 0.7426817752596789, 0.04137393767705382, 0.282247403210576, 0.1696883852691218, 0.21430594900849856, 0.2734183191690274], [0, 1, 0]]
[[0.9022662889518414, 0.7677053824362607, 0.04287535410764873, 0.2905571293673277, 0.18555240793201133, 0.13862134088762984, 0.28701605288007553], [0, 1, 0]]
[[0.7941454202077431, 0.7322946175637394, 0.04148253068932956, 0.28408876298394714, 0.16458923512747878, 0.18904627006610009, 0.27577903682719546], [0, 1, 0]]
[[0.7917847025495751, 0.7374881964117092, 0.04078375826251181, 0.27983947119924457, 0.16232294617563742, 0.23229461756373937, 0.2736071765816808], [0, 1, 0]]
[[0.817752596789424, 0.7511803588290841, 0.04059962228517469, 0.2863078375826251, 0.16067044381491974, 0.180547686496695, 0.27960339943342777], [0, 1, 0]]
[[0.97780925401322, 0.8135033050047215, 0.04137393767705382, 0.31062322946175636, 0.1800755429650614, 0.21015108593012274, 0.30457979225684606], [0, 1, 0]]
[[0.8942398489140699, 0.7785646836638337, 0.04131255901794145, 0.3042965061378659, 0.1718130311614731, 0.23909348441926345, 0.3003777148253069], [0, 1, 0]]
[[0.8083097261567517, 0.7341831916902739, 0.04198300283286119, 0.2762039660056657, 0.16836638338054769, 0.13493862134088763, 0.27129367327667614], [0, 1, 0]]
[[0.7804532577903683, 0.724268177525968, 0.041657223796033996, 0.2773843248347498, 0.1636921624173749, 0.26118980169971673, 0.2776203966005666], [0, 1, 0]]
